date	v2/2 Empty Blueprint books with slot between.dat	v2/2 Empty Blueprint books.dat	v2/3 Empty Blueprint books.dat	v2/Blueprint book with Icons.dat	v2/Empty Blueprint book.new.dat	v2/chest deconstruction planner with icons.dat	v2/empty blueprint book.dat	v2/empty deconstruction planner blacklist.dat	v2/empty deconstruction planner trees and rocks blacklist.dat	v2/empty deconstruction planner.dat	v2/empty upgrade planner.dat	v2/empty.dat	v2/new uncreated blueprint.dat	v2/stone furnace snap absolute.dat	v2/stone furnace snap relative.dat	v2/stone furnace.dat	v2/tiles deconstruction planner with chest icon in slot 4.dat	v2/tiles deconstruction planner.dat	v2/upgrade planner with stuff in slot 21.dat	v2/upgrade planner with stuff in slot 33.dat	v2/upgrade to wooden chest.dat	v2/upgrade wooden chest.dat	v2/wooden chest upgrade quality tests.dat	v2/wooden chest upgrade.dat	v1/2 Empty Blueprint books with slot between.dat	v1/2 Empty Blueprint books.dat	v1/3 Empty Blueprint books.dat	v1/Blacklist Deconstruction planner.dat	v1/Blueprint book with Icon.dat	v1/Empty Blueprint book.dat	v1/Empty Deconstruction planner.dat	v1/Empty Upgrade planner.dat	v1/Empty blueprint-storage.dat	v1/Single Stone furnace alt.dat	v1/Single Stone furnace.dat	v1/Trees and Rocks.dat	v1/Yellow belt to Red belt.dat	passed	git hash
2025-02-07 03:54:25 AM PST				1.000		0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		fb890b2ee100ef8bc1e4825ac2d40150762a161b-dirty
2025-02-07 03:58:16 AM PST				1.000		0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		fb890b2ee100ef8bc1e4825ac2d40150762a161b-dirty
2025-02-07 04:04:59 AM PST				1.000		0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		d29b706c81981f2c543798eff2225621f1d8a88d-dirty
2025-02-07 04:05:41 AM PST				1.000		0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		c92b491708c0aea73bde5dc2c35fcbf860cf05ca
2025-02-09 12:10:06 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:10:58 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:11:37 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:11:50 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:12:10 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:12:21 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:12:22 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:12:40 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:12:59 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:15:36 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:16:36 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:19:22 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:19:47 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:27:03 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:28:05 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:28:41 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:28:57 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:29:08 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:29:40 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:29:51 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:30:43 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:32:47 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:33:33 AM PST	0.731	0.732	0.650	0.823	0.838	0.624	0.940	0.663	0.653	0.672	0.949	0.979	0.487	0.418	0.433	0.467	0.632	0.650	0.522	0.445	0.847	0.847	0.454	0.694	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:34:09 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:34:38 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:34:46 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:36:37 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:53:18 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:57:12 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:57:17 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:57:27 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 12:57:58 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 01:00:40 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 01:02:54 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		unknown
2025-02-09 01:33:57 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		b0ae719c212eae0ab114a03472132158d3b1a64b-dirty
2025-02-09 01:34:40 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		b0ae719c212eae0ab114a03472132158d3b1a64b-dirty
2025-02-09 01:35:35 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		6dc90cd69ec32176baf5f665a089576b0b0a8eb8
2025-02-09 02:53:56 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		6dc90cd69ec32176baf5f665a089576b0b0a8eb8-dirty
2025-02-09 02:56:41 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		500ecb6b109356dcc74ba7dca7f17f12e4e308be-dirty
2025-02-09 02:59:12 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		d26c0e884caa935279b5af6d328db867e14096ee-dirty
2025-02-09 03:05:34 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		d26c0e884caa935279b5af6d328db867e14096ee-dirty
2025-02-09 03:06:43 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		3a4a457ebf0a2fc005a256b45625de0b382f5e22
2025-02-09 03:15:10 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28.000	3a4a457ebf0a2fc005a256b45625de0b382f5e22-dirty
2025-02-09 03:32:29 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	3a4a457ebf0a2fc005a256b45625de0b382f5e22-dirty
2025-02-09 10:02:17 PM PST	0.733	0.734	0.651	0.824	0.840	0.625	0.943	0.665	0.654	0.674	0.951	0.982	0.488	0.419	0.434	0.468	0.633	0.651	0.523	0.446	0.849	0.849	0.455	0.696	0.332	0.333	0.252	0.310	0.444	0.493	0.330	0.250	0.907	0.427	0.427	0.322	0.332	0	096b045ea648669046eff6c56a0591c2f9ca79c6-dirty
2025-02-09 10:02:24 PM PST	0.733	0.734	0.651	0.824	0.840	0.625	0.943	0.665	0.654	0.674	0.951	0.982	0.488	0.419	0.434	0.468	0.633	0.651	0.523	0.446	0.849	0.849	0.455	0.696	0.332	0.333	0.252	0.310	0.444	0.493	0.330	0.250	0.907	0.427	0.427	0.322	0.332	0	096b045ea648669046eff6c56a0591c2f9ca79c6-dirty
2025-02-09 10:02:26 PM PST	0.733	0.734	0.651	0.824	0.840	0.625	0.943	0.665	0.654	0.674	0.951	0.982	0.488	0.419	0.434	0.468	0.633	0.651	0.523	0.446	0.849	0.849	0.455	0.696	0.332	0.333	0.252	0.310	0.444	0.493	0.330	0.250	0.907	0.427	0.427	0.322	0.332	0	096b045ea648669046eff6c56a0591c2f9ca79c6-dirty
2025-02-09 10:07:03 PM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	096b045ea648669046eff6c56a0591c2f9ca79c6-dirty
2025-02-09 10:07:21 PM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	096b045ea648669046eff6c56a0591c2f9ca79c6-dirty
2025-02-09 10:07:33 PM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	096b045ea648669046eff6c56a0591c2f9ca79c6-dirty
2025-02-09 10:29:55 PM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	8e77ee9341cb8e254991233868d7e63d379e75dd-dirty
2025-02-10 12:00:17 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:01:02 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:08:31 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:18:38 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:18:45 AM PST	0.725	0.727	0.645	0.818	0.832	0.620	0.933	0.658	0.648	0.668	0.942	0.971	0.483	0.416	0.430	0.464	0.628	0.645	0.519	0.443	0.841	0.841	0.451	0.690	0.350	0.352	0.266	0.325	0.463	0.520	0.345	0.264	1.000	0.443	0.443	0.337	0.342	1	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:18:47 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:23:46 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:36:59 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:38:52 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:39:42 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:43:43 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:46:00 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	408bd9b919377ee1e9d56d78b18911292095d734-dirty
2025-02-10 12:46:50 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	408bd9b919377ee1e9d56d78b18911292095d734-dirty
2025-02-10 12:55:34 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	408bd9b919377ee1e9d56d78b18911292095d734-dirty
2025-02-10 12:57:35 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	408bd9b919377ee1e9d56d78b18911292095d734-dirty
2025-02-10 12:57:46 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	408bd9b919377ee1e9d56d78b18911292095d734-dirty
2025-02-10 12:59:54 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	408bd9b919377ee1e9d56d78b18911292095d734-dirty
